,datetime,close,open,high,low,KL,% change
193,2020-08-14,850.74,854.29,860.32,848.38,304710.0,-0.5
194,2020-08-13,855.05,849.96,855.19,849.86,256250.0,0.96
195,2020-08-12,846.92,844.19,848.54,842.88,272490.0,0.46
196,2020-08-11,843.08,847.61,847.61,840.35,249000.0,-0.01
197,2020-08-10,843.2,845.11,849.52,843.2,309300.0,0.21
198,2020-08-07,841.46,840.65,844.33,836.84,259890.0,0.17
199,2020-08-06,840.04,838.01,844.16,833.56,257019.99999999997,0.27
200,2020-08-05,837.8,827.54,839.52,820.74,306640.0,1.24
201,2020-08-04,827.57,822.86,827.57,820.2,277450.0,1.5899999999999999
202,2020-08-03,814.65,796.86,814.84,796.47,298140.0,2.04
203,2020-07-31,798.39,787.78,803.55,786.98,249630.0,-0.34
204,2020-07-30,801.13,796.22,802.97,794.88,188950.0,1.3
205,2020-07-29,790.84,800.39,800.39,779.82,362090.0,-2.77
206,2020-07-28,813.36,786.72,814.4,786.67,328490.0,3.59
207,2020-07-27,785.17,794.14,808.74,780.64,422710.0,-5.31
208,2020-07-24,829.16,854.23,854.57,816.65,505100.0,-3.22
209,2020-07-23,856.75,854.92,857.22,851.97,240500.0,0.2
210,2020-07-22,855.08,862.8,864.0,854.97,278600.0,-0.77
211,2020-07-21,861.69,863.94,864.7,856.94,245410.0,0.03
212,2020-07-20,861.4,870.66,871.64,861.4,285080.0,-1.22
213,2020-07-17,872.02,873.48,875.07,871.89,270680.0,-0.55
214,2020-07-16,876.83,871.81,876.83,869.25,243470.0,0.8
215,2020-07-15,869.91,872.8,876.69,869.91,258290.00000000003,0.21
216,2020-07-14,868.11,865.01,868.11,860.28,239140.0,-0.07
217,2020-07-13,868.72,874.85,876.83,866.99,246070.0,-0.29
218,2020-07-10,871.21,873.7,878.53,867.59,291110.0,-0.6
219,2020-07-09,876.46,867.66,878.36,867.45,306080.0,1.38
220,2020-07-08,864.5,861.75,865.58,859.98,237540.0,0.13
221,2020-07-07,863.42,865.46,870.63,863.42,330900.0,0.26
222,2020-07-06,861.16,851.47,861.85,850.04,215090.0,1.6
223,2020-07-03,847.61,845.26,848.16,843.25,203000.0,0.62
224,2020-07-02,842.38,845.66,845.66,838.48,223800.0,-0.13
225,2020-07-01,843.49,827.67,844.26,826.38,303550.0,2.23
226,2020-06-30,825.11,836.72,840.31,821.92,358390.0,-0.51
227,2020-06-29,829.36,846.26,846.53,826.0,389640.0,-2.65
228,2020-06-26,851.98,859.07,862.59,850.66,300390.0,-0.31
229,2020-06-25,854.59,851.09,856.23,849.65,312300.0,-0.6
230,2020-06-24,859.71,868.2,873.13,857.58,370920.0,-0.98
231,2020-06-23,868.2,871.12,873.2,864.02,455360.0,-0.35
232,2020-06-22,871.28,871.56,872.94,867.37,350370.0,0.31
233,2020-06-19,868.56,857.77,868.56,857.77,440090.0,1.55
234,2020-06-18,855.27,850.92,858.03,847.49,280310.0,0.1
235,2020-06-17,854.44,861.05,861.05,852.27,354840.0,-0.2
236,2020-06-16,856.13,848.86,858.7,844.67,412450.0,2.84
237,2020-06-15,832.47,867.52,868.16,832.47,708240.0,-3.6
238,2020-06-12,863.52,841.85,863.52,841.44,620770.0,-0.44
239,2020-06-11,867.37,900.48,903.7,867.37,707460.0,-3.63
240,2020-06-10,900.0,898.78,902.69,890.3,542870.0,0.06
241,2020-06-09,899.43,902.26,904.89,898.87,501730.0,-0.05
242,2020-06-08,899.92,888.7,905.65,888.7,572020.0,1.55
243,2020-06-05,886.22,883.4,886.59,878.5,499610.0,0.26
244,2020-06-04,883.9,883.22,888.32,883.22,431120.0,0.31
245,2020-06-03,881.17,876.73,881.17,874.01,351960.0,0.73
246,2020-06-02,874.8,879.23,882.73,874.53,484710.0,-0.44
247,2020-06-01,878.67,868.97,878.67,868.97,476520.0,1.6400000000000001
248,2020-05-29,864.47,861.59,866.95,859.26,318190.0,0.36
249,2020-05-28,861.39,858.97,866.17,856.48,322220.0,0.46
250,2020-05-27,857.48,869.13,875.35,857.48,388900.0,-1.34
251,2020-05-26,869.13,861.47,869.65,860.22,328350.0,1.17
252,2020-05-25,859.04,852.9,860.45,849.12,307230.0,0.74
253,2020-05-22,852.74,859.29,860.65,852.08,303980.0,-1.16
254,2020-05-21,862.73,854.93,862.73,854.04,331910.0,1.15
255,2020-05-20,852.91,843.26,852.91,842.21,265770.0,0.83
256,2020-05-19,845.92,852.14,854.25,844.15,385270.0,1.06
257,2020-05-18,837.01,827.49,837.61,823.08,254050.0,1.21
258,2020-05-15,827.03,835.42,838.47,824.59,301890.0,-0.65
259,2020-05-14,832.4,830.97,836.19,826.17,341120.0,-0.22
260,2020-05-13,834.21,835.32,839.59,815.13,374600.0,-0.13
261,2020-05-12,835.32,827.29,835.95,819.66,322210.0,0.84
262,2020-05-11,828.33,818.26,828.33,812.48,353420.0,1.79
263,2020-05-08,813.73,800.32,825.72,800.2,371340.0,2.16
264,2020-05-07,796.54,785.08,796.54,785.08,240800.0,1.78
265,2020-05-06,782.59,767.3,782.59,765.37,272450.0,2.41
266,2020-05-05,764.16,763.22,767.03,760.04,212380.0,0.22
267,2020-05-04,762.47,766.14,769.73,761.64,285570.0,-0.86
268,2020-04-29,769.11,768.59,772.62,768.19,250080.0,0.25
269,2020-04-28,767.21,773.31,776.13,763.66,219400.0,-0.46
270,2020-04-27,770.77,780.65,785.74,770.77,307360.0,-0.76
271,2020-04-24,776.66,777.28,778.3,767.31,262270.0,0.36
272,2020-04-23,773.91,768.92,785.6,768.92,205800.0,0.65
273,2020-04-22,768.92,752.8,774.94,749.97,253440.0,0.27
274,2020-04-21,766.84,794.97,794.97,761.96,397400.0,-3.54
275,2020-04-20,794.97,796.17,797.49,786.73,336050.0,0.68
276,2020-04-17,789.6,786.96,790.95,783.74,309860.0,1.1400000000000001
277,2020-04-16,780.7,773.11,781.06,770.91,250940.0,0.45
278,2020-04-15,777.22,768.05,779.52,768.01,302620.0,1.28
279,2020-04-14,767.41,769.01,769.53,753.85,266780.0,0.21
280,2020-04-13,765.79,762.99,774.62,762.53,235280.0,1.04
